sceneName,sceneVersion,sceneStart,sceneEnd,sceneDuration,sceneTeoricDuration,stim0_position_xy,stim1_position_xy,stim0_contrastValue,stim1_contrastValue,correctValue,response,isCorrect
first,166,413.1736,414.0906,0.9170,0.9166667,(-275.0;0.0),(275.0;0.0),0.2235,0.2,0,1,0
first,167,414.7904,415.8905,1.1001,1.1,(-275.0;0.0),(275.0;0.0),0.0402,0.0167,0,0,1
first,168,416.5905,417.4906,0.9001,0.90000004,(275.0;0.0),(-275.0;0.0),0.0402,0.0167,1,1,1
first,169,418.1906,419.0238,0.8333,0.8333334,(-275.0;0.0),(275.0;0.0),0.2009,0.0088,0,0,1
first,170,419.7240,420.5407,0.8167,0.8166667,(275.0;0.0),(-275.0;0.0),1.0,0.45,1,1,1
first,171,421.2408,422.6077,1.3669,1.3666668,(275.0;0.0),(-275.0;0.0),0.0029,0.0,1,1,1
first,172,423.3076,424.2910,0.9834,0.9833334,(275.0;0.0),(-275.0;0.0),0.5171,0.45,1,1,1
first,173,424.9907,426.4244,1.4337,1.4333334,(-275.0;0.0),(275.0;0.0),0.0117,0.0088,0,0,1
first,174,427.1244,428.2077,1.0833,1.0833334,(-275.0;0.0),(275.0;0.0),0.0323,0.0088,0,0,1
first,175,428.9079,429.9413,1.0334,1.0333334,(275.0;0.0),(-275.0;0.0),0.0235,0.0,1,1,1
first,176,430.6412,431.9415,1.3003,1.3000001,(-275.0;0.0),(275.0;0.0),0.001,0.0,0,1,0
first,177,432.6414,433.7748,1.1334,1.1333334,(275.0;0.0),(-275.0;0.0),0.0582,0.05,1,1,1
first,178,434.4748,435.2583,0.7835,0.78333336,(-275.0;0.0),(275.0;0.0),0.0582,0.05,0,1,0
first,179,435.9582,438.4582,2.5000,2.5000002,(-275.0;0.0),(275.0;0.0),0.0735,0.05,0,0,1
first,180,439.1584,440.5252,1.3667,1.3666668,(275.0;0.0),(-275.0;0.0),0.4582,0.45,1,0,0
first,181,441.2252,442.1586,0.9334,0.9333334,(-275.0;0.0),(275.0;0.0),0.0235,0.0,0,0,1
first,182,442.8587,443.7587,0.9001,0.90000004,(-275.0;0.0),(275.0;0.0),0.0671,0.0,0,0,1
first,183,444.4588,445.4253,0.9666,0.9666667,(275.0;0.0),(-275.0;0.0),0.6,0.05,1,1,1
first,184,446.1256,447.1922,1.0667,1.0666667,(-275.0;0.0),(275.0;0.0),0.2088,0.0167,0,0,1
first,185,447.8922,449.7757,1.8835,1.8833334,(-275.0;0.0),(275.0;0.0),0.2671,0.2,0,1,0
first,186,450.4757,451.4926,1.0168,1.0166668,(275.0;0.0),(-275.0;0.0),0.0249,0.0167,1,1,1
first,187,452.1923,453.3258,1.1335,1.1333334,(-275.0;0.0),(275.0;0.0),0.2671,0.2,0,0,1
first,188,454.0259,454.9927,0.9668,0.9666667,(275.0;0.0),(-275.0;0.0),1.0,0.45,1,1,1
first,189,455.6927,457.5428,1.8501,1.8500001,(-275.0;0.0),(275.0;0.0),0.0098,0.0088,0,0,1
first,190,458.2428,460.1263,1.8834,1.8833334,(-275.0;0.0),(275.0;0.0),0.0582,0.05,0,1,0
first,191,460.8265,461.8597,1.0332,1.0333334,(275.0;0.0),(-275.0;0.0),0.4582,0.45,1,0,0
first,192,462.5597,463.6931,1.1334,1.1333334,(275.0;0.0),(-275.0;0.0),0.0196,0.0167,1,0,0
first,193,464.3932,465.2766,0.8835,0.8833334,(-275.0;0.0),(275.0;0.0),0.0082,0.0,0,0,1
first,194,465.9765,468.1934,2.2169,2.2166667,(275.0;0.0),(-275.0;0.0),0.4582,0.45,1,1,1
first,195,468.8934,470.4436,1.5502,1.5500001,(275.0;0.0),(-275.0;0.0),0.0759,0.0088,1,1,1
first,196,471.1435,472.1936,1.0501,1.0500001,(-275.0;0.0),(275.0;0.0),0.1171,0.05,0,0,1
first,197,472.8936,473.9104,1.0167,1.0166668,(-275.0;0.0),(275.0;0.0),0.1921,0.0,0,0,1
first,198,474.6104,475.7605,1.1500,1.1500001,(-275.0;0.0),(275.0;0.0),0.0196,0.0167,0,0,1
first,199,476.4606,477.5272,1.0666,1.0666667,(-275.0;0.0),(275.0;0.0),0.0838,0.0167,0,0,1
first,200,478.2272,479.2607,1.0336,1.0333334,(-275.0;0.0),(275.0;0.0),0.0759,0.0088,0,0,1
first,201,479.9607,481.0440,1.0833,1.0833334,(275.0;0.0),(-275.0;0.0),0.2235,0.2,1,1,1
first,202,481.7442,482.6109,0.8667,0.86666673,(-275.0;0.0),(275.0;0.0),0.1921,0.0,0,0,1
first,203,483.3109,484.1443,0.8334,0.8333334,(-275.0;0.0),(275.0;0.0),0.2421,0.05,0,0,1
first,204,484.8445,485.8276,0.9832,0.9833334,(275.0;0.0),(-275.0;0.0),0.0323,0.0088,1,1,1
first,205,486.5278,487.4279,0.9001,0.90000004,(-275.0;0.0),(275.0;0.0),0.0323,0.0088,0,0,1
first,206,488.1278,490.0612,1.9334,1.9333334,(275.0;0.0),(-275.0;0.0),0.2235,0.2,1,1,1
first,207,490.7615,492.0448,1.2833,1.2833334,(-275.0;0.0),(275.0;0.0),0.0249,0.0167,0,0,1
first,208,492.7448,493.7615,1.0168,1.0166668,(-275.0;0.0),(275.0;0.0),0.0735,0.05,0,0,1
first,209,494.4615,495.5282,1.0667,1.0666667,(275.0;0.0),(-275.0;0.0),0.4582,0.45,1,1,1
first,210,496.2283,497.1784,0.9501,0.95000005,(-275.0;0.0),(275.0;0.0),0.0582,0.05,0,0,1
first,211,497.8784,498.9284,1.0500,1.0500001,(-275.0;0.0),(275.0;0.0),0.0671,0.0,0,0,1
first,212,499.6286,500.6453,1.0167,1.0166668,(275.0;0.0),(-275.0;0.0),1.0,0.45,1,1,1
first,213,501.3454,502.2120,0.8666,0.86666673,(-275.0;0.0),(275.0;0.0),0.2009,0.0088,0,0,1
first,214,502.9120,503.9790,1.0669,1.0666667,(-275.0;0.0),(275.0;0.0),0.4735,0.45,0,1,0
first,215,504.6786,505.8123,1.1337,1.1333334,(275.0;0.0),(-275.0;0.0),0.0582,0.05,1,1,1
first,216,506.5123,507.4956,0.9833,0.9833334,(-275.0;0.0),(275.0;0.0),0.0402,0.0167,0,0,1
first,217,508.1956,509.1458,0.9502,0.95000005,(275.0;0.0),(-275.0;0.0),0.2671,0.2,1,1,1
first,218,509.8457,510.8625,1.0168,1.0166668,(275.0;0.0),(-275.0;0.0),0.001,0.0,1,1,1
first,219,511.5626,512.4958,0.9332,0.9333334,(275.0;0.0),(-275.0;0.0),0.5171,0.45,1,1,1
first,220,513.1959,514.0960,0.9001,0.90000004,(275.0;0.0),(-275.0;0.0),0.2088,0.0167,1,1,1
first,221,514.7961,515.7625,0.9664,0.9666667,(-275.0;0.0),(275.0;0.0),0.75,0.2,0,0,1
first,222,516.4629,517.4129,0.9500,0.95000005,(-275.0;0.0),(275.0;0.0),0.017,0.0088,0,0,1
first,223,518.1129,518.8464,0.7335,0.73333335,(-275.0;0.0),(275.0;0.0),0.2088,0.0167,0,0,1
first,224,519.5463,520.5131,0.9668,0.9666667,(275.0;0.0),(-275.0;0.0),0.0196,0.0167,1,0,0
first,225,521.2131,522.1799,0.9668,0.9666667,(-275.0;0.0),(275.0;0.0),0.001,0.0,0,0,1
first,226,522.8798,523.7132,0.8333,0.8333334,(-275.0;0.0),(275.0;0.0),0.0759,0.0088,0,0,1
first,227,524.4133,525.3133,0.9000,0.90000004,(-275.0;0.0),(275.0;0.0),0.0735,0.05,0,0,1
first,228,526.0133,526.9468,0.9335,0.9333334,(275.0;0.0),(-275.0;0.0),0.1171,0.05,1,1,1
first,229,527.6468,529.6136,1.9668,1.9666668,(-275.0;0.0),(275.0;0.0),0.5171,0.45,0,1,0
first,230,530.3135,531.3971,1.0836,1.0833334,(-275.0;0.0),(275.0;0.0),0.0671,0.0,0,0,1
first,231,532.0971,533.0135,0.9163,0.9166667,(-275.0;0.0),(275.0;0.0),0.0323,0.0088,0,0,1
first,232,533.7138,534.6304,0.9166,0.9166667,(275.0;0.0),(-275.0;0.0),0.4735,0.45,1,1,1
first,233,535.3305,536.2974,0.9669,0.9666667,(275.0;0.0),(-275.0;0.0),0.2009,0.0088,1,1,1
first,234,536.9973,537.9640,0.9667,0.9666667,(-275.0;0.0),(275.0;0.0),0.2235,0.2,0,1,0
first,235,538.6640,539.5141,0.8501,0.85,(-275.0;0.0),(275.0;0.0),0.2009,0.0088,0,0,1
first,236,540.2141,541.4308,1.2167,1.2166667,(275.0;0.0),(-275.0;0.0),0.0249,0.0167,1,1,1
first,237,542.1309,543.1143,0.9834,0.9833334,(275.0;0.0),(-275.0;0.0),0.0671,0.0,1,1,1
first,238,543.8145,544.7645,0.9499,0.95000005,(-275.0;0.0),(275.0;0.0),0.6,0.05,0,0,1
first,239,545.4645,546.3311,0.8666,0.86666673,(275.0;0.0),(-275.0;0.0),0.3921,0.2,1,1,1
first,240,547.0312,547.8312,0.8000,0.8000001,(-275.0;0.0),(275.0;0.0),0.6421,0.45,0,0,1
first,241,548.5312,549.4481,0.9169,0.9166667,(275.0;0.0),(-275.0;0.0),0.0402,0.0167,1,1,1
first,242,550.1479,551.2315,1.0836,1.0833334,(-275.0;0.0),(275.0;0.0),0.4735,0.45,0,0,1
first,243,551.9315,552.7814,0.8499,0.85,(275.0;0.0),(-275.0;0.0),0.0671,0.0,1,1,1
first,244,553.4815,554.5319,1.0504,1.0500001,(275.0;0.0),(-275.0;0.0),0.0196,0.0167,1,1,1
first,245,555.2317,556.2484,1.0167,1.0166668,(-275.0;0.0),(275.0;0.0),0.0177,0.0167,0,0,1
first,246,556.9484,557.7651,0.8167,0.8166667,(275.0;0.0),(-275.0;0.0),1.0,0.2,1,1,1
first,247,558.4652,559.4652,1.0000,1.0,(-275.0;0.0),(275.0;0.0),0.2088,0.0167,0,0,1
first,248,560.1652,561.3320,1.1667,1.1666667,(275.0;0.0),(-275.0;0.0),0.001,0.0,1,0,0
first,249,562.0321,562.8485,0.8164,0.8166667,(-275.0;0.0),(275.0;0.0),0.1921,0.0,0,0,1
first,250,563.5488,564.5987,1.0499,1.0500001,(-275.0;0.0),(275.0;0.0),0.0529,0.05,0,1,0
first,251,565.2989,566.4657,1.1668,1.1666667,(275.0;0.0),(-275.0;0.0),0.0838,0.0167,1,1,1
first,252,567.1656,568.1657,1.0001,1.0,(-275.0;0.0),(275.0;0.0),0.6,0.05,0,0,1
first,253,568.8658,569.8992,1.0334,1.0333334,(-275.0;0.0),(275.0;0.0),0.2082,0.2,0,1,0
first,254,570.5992,571.5993,1.0001,1.0,(275.0;0.0),(-275.0;0.0),0.0323,0.0088,1,1,1
first,255,572.2993,573.4330,1.1337,1.1333334,(-275.0;0.0),(275.0;0.0),0.001,0.0,0,1,0
first,256,574.1326,575.0661,0.9335,0.9333334,(-275.0;0.0),(275.0;0.0),0.0671,0.0,0,0,1
first,257,575.7660,577.3661,1.6001,1.6000001,(-275.0;0.0),(275.0;0.0),0.0082,0.0,0,0,1
first,258,578.0663,579.0163,0.9500,0.95000005,(-275.0;0.0),(275.0;0.0),0.6,0.05,0,0,1
first,259,579.7164,580.4665,0.7502,0.75000006,(-275.0;0.0),(275.0;0.0),0.2009,0.0088,0,0,1
first,260,581.1664,582.2663,1.0998,1.1,(275.0;0.0),(-275.0;0.0),0.0029,0.0,1,0,0
first,261,582.9665,583.7833,0.8168,0.8166667,(-275.0;0.0),(275.0;0.0),0.0838,0.0167,0,0,1
first,262,584.4833,585.5834,1.1001,1.1,(275.0;0.0),(-275.0;0.0),0.0177,0.0167,1,0,0
first,263,586.2834,587.0835,0.8001,0.8000001,(-275.0;0.0),(275.0;0.0),0.75,0.2,0,0,1
first,264,600.1838,603.4510,3.2672,3.266667,(-275.0;0.0),(275.0;0.0),0.4735,0.45,0,1,0
first,265,604.1511,605.4180,1.2669,1.2666668,(-275.0;0.0),(275.0;0.0),0.0402,0.0167,0,1,0
first,266,606.1179,607.0680,0.9501,0.95000005,(-275.0;0.0),(275.0;0.0),0.0735,0.05,0,0,1
first,267,607.7679,610.0014,2.2335,2.2333333,(275.0;0.0),(-275.0;0.0),0.0582,0.05,1,1,1
first,268,610.7014,611.5349,0.8335,0.8333334,(-275.0;0.0),(275.0;0.0),0.1921,0.0,0,0,1
first,269,612.2349,613.0686,0.8338,0.8333334,(-275.0;0.0),(275.0;0.0),0.0402,0.0167,0,0,1
first,270,613.7683,615.8517,2.0835,2.0833335,(275.0;0.0),(-275.0;0.0),0.2671,0.2,1,1,1
first,271,616.5517,617.6683,1.1165,1.1166667,(275.0;0.0),(-275.0;0.0),0.0235,0.0,1,1,1
first,272,618.3685,619.5020,1.1334,1.1333334,(275.0;0.0),(-275.0;0.0),0.0235,0.0,1,1,1
first,273,620.2020,621.1854,0.9834,0.9833334,(275.0;0.0),(-275.0;0.0),0.2671,0.2,1,1,1
first,274,621.8854,622.7354,0.8500,0.85,(275.0;0.0),(-275.0;0.0),1.0,0.2,1,1,1
first,275,623.4355,624.3523,0.9168,0.9166667,(-275.0;0.0),(275.0;0.0),0.001,0.0,0,1,0
first,276,625.0522,626.1690,1.1167,1.1166667,(-275.0;0.0),(275.0;0.0),0.4582,0.45,0,1,0
first,277,626.8690,627.7524,0.8834,0.8833334,(-275.0;0.0),(275.0;0.0),0.001,0.0,0,1,0
first,278,628.4525,629.3358,0.8833,0.8833334,(275.0;0.0),(-275.0;0.0),0.0735,0.05,1,1,1
first,279,630.0361,630.9192,0.8831,0.8833334,(-275.0;0.0),(275.0;0.0),0.1171,0.05,0,0,1
first,280,631.6193,632.5694,0.9501,0.95000005,(275.0;0.0),(-275.0;0.0),0.0196,0.0167,1,0,0
first,281,633.2694,634.1195,0.8501,0.85,(-275.0;0.0),(275.0;0.0),0.3921,0.2,0,0,1
first,282,634.8195,635.8862,1.0667,1.0666667,(275.0;0.0),(-275.0;0.0),0.0838,0.0167,1,1,1
first,283,636.5862,637.4529,0.8667,0.86666673,(-275.0;0.0),(275.0;0.0),0.0838,0.0167,0,0,1
first,284,638.1530,639.3029,1.1498,1.1500001,(275.0;0.0),(-275.0;0.0),0.0098,0.0088,1,0,0
first,285,640.0031,640.9700,0.9669,0.9666667,(275.0;0.0),(-275.0;0.0),0.3921,0.2,1,1,1
first,286,641.6698,642.9366,1.2667,1.2666668,(275.0;0.0),(-275.0;0.0),0.6421,0.45,1,1,1
first,287,643.6366,644.6701,1.0335,1.0333334,(275.0;0.0),(-275.0;0.0),0.0582,0.05,1,1,1
first,288,645.3700,646.4535,1.0835,1.0833334,(-275.0;0.0),(275.0;0.0),0.0582,0.05,0,1,0
first,289,647.1535,649.1033,1.9498,1.95,(275.0;0.0),(-275.0;0.0),0.0759,0.0088,1,1,1
first,290,649.8037,650.9872,1.1836,1.1833334,(275.0;0.0),(-275.0;0.0),0.6421,0.45,1,1,1
first,291,651.6871,652.6372,0.9501,0.95000005,(-275.0;0.0),(275.0;0.0),0.0082,0.0,0,1,0
first,292,653.3372,654.0872,0.7500,0.75000006,(275.0;0.0),(-275.0;0.0),0.0529,0.05,1,1,1
first,293,654.7873,655.4871,0.6999,0.70000005,(275.0;0.0),(-275.0;0.0),0.75,0.2,1,1,1
first,294,656.1875,657.0873,0.8997,0.90000004,(275.0;0.0),(-275.0;0.0),0.017,0.0088,1,1,1
first,295,657.7875,658.8541,1.0667,1.0666667,(275.0;0.0),(-275.0;0.0),0.001,0.0,1,1,1
first,296,659.5542,660.5544,1.0002,1.0,(275.0;0.0),(-275.0;0.0),0.0029,0.0,1,1,1
first,297,661.2543,662.2210,0.9668,0.9666667,(-275.0;0.0),(275.0;0.0),0.5171,0.45,0,0,1
first,298,662.9210,663.8711,0.9501,0.95000005,(275.0;0.0),(-275.0;0.0),0.0098,0.0088,1,0,0
first,299,664.5710,665.4379,0.8668,0.86666673,(-275.0;0.0),(275.0;0.0),0.0177,0.0167,0,0,1
first,300,666.1378,666.9880,0.8502,0.85,(-275.0;0.0),(275.0;0.0),0.2082,0.2,0,0,1
first,301,667.6879,668.5044,0.8165,0.8166667,(275.0;0.0),(-275.0;0.0),0.6,0.05,1,1,1
first,302,669.2044,670.1553,0.9508,0.95000005,(275.0;0.0),(-275.0;0.0),0.0529,0.05,1,1,1
first,303,670.8548,671.7549,0.9001,0.90000004,(275.0;0.0),(-275.0;0.0),0.2235,0.2,1,1,1
first,304,672.4549,673.2884,0.8335,0.8333334,(275.0;0.0),(-275.0;0.0),0.1171,0.05,1,1,1
first,305,673.9883,674.9218,0.9335,0.9333334,(-275.0;0.0),(275.0;0.0),0.0249,0.0167,0,1,0
first,306,675.6218,676.4386,0.8168,0.8166667,(-275.0;0.0),(275.0;0.0),0.4735,0.45,0,0,1
first,307,677.1384,678.7553,1.6169,1.6166668,(275.0;0.0),(-275.0;0.0),0.0098,0.0088,1,0,0
first,308,679.4554,680.4388,0.9834,0.9833334,(275.0;0.0),(-275.0;0.0),0.0098,0.0088,1,0,0
first,309,681.1388,681.9389,0.8001,0.8000001,(-275.0;0.0),(275.0;0.0),0.2088,0.0167,0,0,1
first,310,682.6388,683.5556,0.9168,0.9166667,(275.0;0.0),(-275.0;0.0),0.0759,0.0088,1,1,1
first,311,684.2554,685.4055,1.1501,1.1500001,(-275.0;0.0),(275.0;0.0),0.0735,0.05,0,0,1
first,312,686.1057,687.1057,1.0000,1.0,(-275.0;0.0),(275.0;0.0),0.4582,0.45,0,0,1
first,313,687.8058,688.7059,0.9002,0.90000004,(-275.0;0.0),(275.0;0.0),0.001,0.0,0,0,1
first,314,689.4059,691.1059,1.7000,1.7,(-275.0;0.0),(275.0;0.0),0.0529,0.05,0,1,0
first,315,691.8060,692.7727,0.9668,0.9666667,(-275.0;0.0),(275.0;0.0),0.2088,0.0167,0,0,1
first,316,693.4727,694.5892,1.1165,1.1166667,(275.0;0.0),(-275.0;0.0),0.0177,0.0167,1,0,0
first,317,695.2895,696.2564,0.9668,0.9666667,(-275.0;0.0),(275.0;0.0),0.0235,0.0,0,0,1
first,318,696.9562,697.9064,0.9501,0.95000005,(275.0;0.0),(-275.0;0.0),0.001,0.0,1,0,0
first,319,698.6064,699.9565,1.3501,1.35,(275.0;0.0),(-275.0;0.0),0.017,0.0088,1,1,1
first,320,700.6565,701.6566,1.0001,1.0,(-275.0;0.0),(275.0;0.0),0.0402,0.0167,0,0,1
first,321,702.3566,703.4400,1.0834,1.0833334,(-275.0;0.0),(275.0;0.0),0.0402,0.0167,0,0,1
first,322,704.1400,705.9735,1.8335,1.8333334,(275.0;0.0),(-275.0;0.0),0.2009,0.0088,1,1,1
first,323,706.6735,709.0071,2.3336,2.3333335,(275.0;0.0),(-275.0;0.0),0.2082,0.2,1,1,1
first,324,709.7070,710.9072,1.2002,1.2,(275.0;0.0),(-275.0;0.0),0.1921,0.0,1,1,1
first,325,711.6071,712.6572,1.0501,1.0500001,(-275.0;0.0),(275.0;0.0),0.0529,0.05,0,0,1
first,326,713.3572,715.1406,1.7834,1.7833334,(275.0;0.0),(-275.0;0.0),1.0,0.2,1,1,1
first,327,715.8406,716.9407,1.1001,1.1,(275.0;0.0),(-275.0;0.0),1.0,0.45,1,1,1
first,328,717.6405,718.5576,0.9172,0.9166667,(-275.0;0.0),(275.0;0.0),1.0,0.2,0,0,1
first,329,719.2576,720.2243,0.9667,0.9666667,(-275.0;0.0),(275.0;0.0),0.017,0.0088,0,0,1
first,330,720.9243,722.1244,1.2001,1.2,(-275.0;0.0),(275.0;0.0),0.0029,0.0,0,1,0
first,331,722.8244,724.6745,1.8501,1.8500001,(-275.0;0.0),(275.0;0.0),0.0196,0.0167,0,1,0
first,332,725.3746,726.3580,0.9835,0.9833334,(-275.0;0.0),(275.0;0.0),0.0671,0.0,0,0,1
first,333,727.0580,728.0747,1.0168,1.0166668,(275.0;0.0),(-275.0;0.0),0.0735,0.05,1,1,1
first,334,728.7747,729.7082,0.9335,0.9333334,(-275.0;0.0),(275.0;0.0),0.0235,0.0,0,0,1
first,335,730.4082,731.2915,0.8833,0.8833334,(275.0;0.0),(-275.0;0.0),0.6,0.05,1,1,1
first,336,731.9916,732.9747,0.9831,0.9833334,(-275.0;0.0),(275.0;0.0),0.2671,0.2,0,0,1
first,337,733.6750,734.6917,1.0167,1.0166668,(-275.0;0.0),(275.0;0.0),1.0,0.45,0,0,1
first,338,735.3917,736.3250,0.9332,0.9333334,(-275.0;0.0),(275.0;0.0),0.2421,0.05,0,0,1
first,339,737.0253,738.0419,1.0166,1.0166668,(-275.0;0.0),(275.0;0.0),0.3921,0.2,0,0,1
first,340,738.7420,740.4420,1.7000,1.7,(275.0;0.0),(-275.0;0.0),0.0582,0.05,1,1,1
first,341,741.1422,742.2255,1.0833,1.0833334,(-275.0;0.0),(275.0;0.0),1.0,0.2,0,0,1
first,342,742.9256,744.5589,1.6333,1.6333334,(275.0;0.0),(-275.0;0.0),0.0671,0.0,1,1,1
first,343,745.2590,746.3591,1.1001,1.1,(-275.0;0.0),(275.0;0.0),0.017,0.0088,0,0,1
first,344,747.0591,748.0259,0.9668,0.9666667,(275.0;0.0),(-275.0;0.0),0.1921,0.0,1,1,1
first,345,748.7258,749.7260,1.0002,1.0,(-275.0;0.0),(275.0;0.0),1.0,0.45,0,0,1
first,346,750.4261,751.3596,0.9334,0.9333334,(275.0;0.0),(-275.0;0.0),0.2671,0.2,1,1,1
first,347,752.0594,753.2426,1.1833,1.1833334,(275.0;0.0),(-275.0;0.0),0.0117,0.0088,1,0,0
first,348,753.9428,755.6763,1.7335,1.7333335,(275.0;0.0),(-275.0;0.0),0.6421,0.45,1,1,1
first,349,756.3764,757.5264,1.1501,1.1500001,(275.0;0.0),(-275.0;0.0),0.0323,0.0088,1,1,1
first,350,758.2264,759.3766,1.1502,1.1500001,(-275.0;0.0),(275.0;0.0),0.0402,0.0167,0,0,1
first,351,760.0765,761.0599,0.9835,0.9833334,(275.0;0.0),(-275.0;0.0),0.0098,0.0088,1,0,0
first,352,761.7599,762.8268,1.0669,1.0666667,(-275.0;0.0),(275.0;0.0),0.017,0.0088,0,0,1
first,353,763.5267,764.6437,1.1170,1.1166667,(-275.0;0.0),(275.0;0.0),0.0098,0.0088,0,0,1
first,354,765.3435,766.3935,1.0500,1.0500001,(-275.0;0.0),(275.0;0.0),0.0117,0.0088,0,0,1
first,355,767.0936,768.1769,1.0834,1.0833334,(275.0;0.0),(-275.0;0.0),0.0029,0.0,1,0,0
first,356,768.8770,770.6770,1.8000,1.8000001,(275.0;0.0),(-275.0;0.0),0.1171,0.05,1,1,1
first,357,771.3770,772.4274,1.0504,1.0500001,(-275.0;0.0),(275.0;0.0),0.0582,0.05,0,1,0
first,358,773.1274,775.4272,2.2998,2.3000002,(-275.0;0.0),(275.0;0.0),0.0249,0.0167,0,1,0
first,359,776.1274,777.2442,1.1167,1.1166667,(275.0;0.0),(-275.0;0.0),0.0402,0.0167,1,1,1
first,360,777.9442,778.9442,1.0000,1.0,(275.0;0.0),(-275.0;0.0),0.2421,0.05,1,1,1
first,361,779.6443,780.7442,1.0999,1.1,(-275.0;0.0),(275.0;0.0),0.001,0.0,0,1,0
first,362,781.4444,782.4445,1.0001,1.0,(-275.0;0.0),(275.0;0.0),0.4582,0.45,0,0,1
first,363,783.1445,784.3110,1.1666,1.1666667,(275.0;0.0),(-275.0;0.0),0.017,0.0088,1,1,1
first,364,785.0112,786.0281,1.0169,1.0166668,(-275.0;0.0),(275.0;0.0),0.0235,0.0,0,0,1
first,365,786.7280,787.8111,1.0831,1.0833334,(275.0;0.0),(-275.0;0.0),0.0402,0.0167,1,1,1
first,366,788.5114,789.6949,1.1835,1.1833334,(-275.0;0.0),(275.0;0.0),0.0029,0.0,0,1,0
first,367,790.3949,791.3283,0.9334,0.9333334,(275.0;0.0),(-275.0;0.0),0.4735,0.45,1,1,1
first,368,792.0283,792.9116,0.8833,0.8833334,(275.0;0.0),(-275.0;0.0),0.0249,0.0167,1,1,1
first,369,793.6117,794.3785,0.7668,0.7666667,(275.0;0.0),(-275.0;0.0),0.0735,0.05,1,1,1
first,370,795.0784,796.0130,0.9346,0.9333334,(-275.0;0.0),(275.0;0.0),0.1921,0.0,0,0,1
first,371,796.7119,797.6620,0.9501,0.95000005,(-275.0;0.0),(275.0;0.0),0.2082,0.2,0,1,0
first,372,798.3620,801.4956,3.1336,3.1333334,(-275.0;0.0),(275.0;0.0),0.4735,0.45,0,0,1
first,373,802.1955,803.2123,1.0168,1.0166668,(-275.0;0.0),(275.0;0.0),0.0323,0.0088,0,0,1
first,374,803.9123,806.1125,2.2003,2.2,(275.0;0.0),(-275.0;0.0),0.001,0.0,1,0,0
first,375,806.8122,808.4793,1.6670,1.6666667,(275.0;0.0),(-275.0;0.0),0.4735,0.45,1,1,1
first,376,809.1794,812.7459,3.5666,3.5666668,(-275.0;0.0),(275.0;0.0),0.0759,0.0088,0,0,1
first,377,813.4462,814.4462,1.0000,1.0,(-275.0;0.0),(275.0;0.0),0.3921,0.2,0,0,1
first,378,815.1462,816.3297,1.1834,1.1833334,(275.0;0.0),(-275.0;0.0),0.0029,0.0,1,0,0
first,379,817.0297,817.9965,0.9668,0.9666667,(275.0;0.0),(-275.0;0.0),0.3921,0.2,1,1,1
first,380,818.6965,819.6798,0.9833,0.9833334,(275.0;0.0),(-275.0;0.0),0.0838,0.0167,1,1,1
first,381,820.3799,822.2138,1.8339,1.8333334,(275.0;0.0),(-275.0;0.0),0.2421,0.05,1,1,1
first,382,822.9133,823.7635,0.8501,0.85,(275.0;0.0),(-275.0;0.0),0.0402,0.0167,1,1,1
first,383,824.4634,825.4636,1.0002,1.0,(-275.0;0.0),(275.0;0.0),0.6,0.05,0,0,1
first,384,826.1636,827.0803,0.9167,0.9166667,(275.0;0.0),(-275.0;0.0),0.0735,0.05,1,1,1
first,385,827.7803,828.7635,0.9832,0.9833334,(-275.0;0.0),(275.0;0.0),0.3921,0.2,0,0,1
first,386,829.4637,830.5473,1.0836,1.0833334,(-275.0;0.0),(275.0;0.0),0.0235,0.0,0,0,1
first,387,831.2472,833.6971,2.4499,2.45,(275.0;0.0),(-275.0;0.0),0.2088,0.0167,1,1,1
first,388,834.3972,835.5475,1.1504,1.1500001,(-275.0;0.0),(275.0;0.0),0.2421,0.05,0,0,1
first,389,836.2473,837.3309,1.0836,1.0833334,(275.0;0.0),(-275.0;0.0),0.0177,0.0167,1,0,0
first,390,838.0309,839.1144,1.0835,1.0833334,(-275.0;0.0),(275.0;0.0),0.0529,0.05,0,0,1
first,391,839.8143,841.3811,1.5667,1.5666667,(-275.0;0.0),(275.0;0.0),0.2082,0.2,0,1,0
first,392,842.0811,843.1145,1.0334,1.0333334,(275.0;0.0),(-275.0;0.0),0.0838,0.0167,1,1,1
first,393,843.8145,844.7146,0.9001,0.90000004,(-275.0;0.0),(275.0;0.0),0.4735,0.45,0,1,0
first,394,845.4146,846.6644,1.2498,1.2500001,(-275.0;0.0),(275.0;0.0),0.0735,0.05,0,0,1
first,395,847.3647,849.3316,1.9668,1.9666668,(275.0;0.0),(-275.0;0.0),0.2235,0.2,1,1,1
first,396,850.0316,851.0317,1.0002,1.0,(-275.0;0.0),(275.0;0.0),1.0,0.45,0,0,1
first,397,851.7317,853.0818,1.3501,1.35,(275.0;0.0),(-275.0;0.0),0.5171,0.45,1,1,1
first,398,853.7818,854.7821,1.0004,1.0,(275.0;0.0),(-275.0;0.0),0.0671,0.0,1,1,1
first,399,855.4819,856.4319,0.9501,0.95000005,(275.0;0.0),(-275.0;0.0),0.4735,0.45,1,1,1
first,400,857.1320,858.2821,1.1501,1.1500001,(-275.0;0.0),(275.0;0.0),0.0117,0.0088,0,1,0
first,401,858.9821,860.1322,1.1501,1.1500001,(-275.0;0.0),(275.0;0.0),0.1171,0.05,0,0,1
